차종,제조사,모델명,국비 (만원),지방비 (만원),보조금 (만원),text,연도,행정구역
승합(대형),우진산전,아폴로1100(257kWh),8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),우진산전,아폴로1100(258kWh),8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),우진산전,아폴로1100(11CTLP),8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),우진산전,아폴로900(150),5412,0,5412,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),우진산전,아폴로900전기버스,6145,0,6145,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),우진산전,아폴로1100(11CTLP-04),8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),자일대우버스,BS110CN(124kWh),5453,0,5453,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),자일대우버스,BS110CN(249kWh),8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),대양기술,그린어스,5358,0,5358,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),피라인모터스,HYPERS,5693,0,5693,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),피라인모터스,HYPERS(신형),7833,0,7833,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),피라인모터스,HYPERS(H),7656,0,7656,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),피라인모터스,HYPERS(11L),6656,0,6656,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),피라인모터스,HYPERS1611,8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),비바모빌리티,VBUS110,7572,0,7572,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),비바모빌리티,VBUS90,6352,0,6352,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),비바모빌리티,(단종)브이버스90N,8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),북경모터스,그린타운(850),5602,0,5602,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),북경모터스,그린타운플러스,7482,0,7482,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),범한자동차,E-SKY,8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),범한자동차,E-SKYⅡ,6647,0,6647,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),범한자동차,E-SKY11(350kWh),8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),범한자동차,E-SKY11(270kWh),8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),범한자동차,E-SKY9(281kWh),8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),디피코,HU-SKY,5458,0,5458,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),에스에이피,VoltOn,8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),에스에이피,아이즘(IZM),8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),에스에이피,리오네(LIONNE),8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),한신자동차,아데오나,6084,0,6084,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),GS글로벌,eBus-12(K9DC),8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),GS글로벌,NEW BYD eBus-12,8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),티에스에코에너지,일레누스(TS1100),7973,0,7973,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),티에스에코에너지,일레누스(TS1100-1),8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),티에스에코에너지,일레누스(TS1100-2),8000,0,8000,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
승합(대형),이온모터스,시티라이트,7705,0,7705,2021년도 전기자동차 광주광역시 모델별 보조금,2021,광주광역시
